ds,Actual,Forecast
2015-01-20,316.4,309.18431576206086
2015-01-21,315.31,309.12854143573935
2015-01-22,312.43,309.118143302318
2015-01-23,309.7,309.0472031790998
2015-01-26,310.9,308.80583188427164
2015-01-27,311.09,308.66526838131085
2015-01-28,312.635,308.5793479637691
2015-01-29,311.015,308.53888912427004
2015-01-30,310.47,308.43868630859384
2015-02-02,310.715,308.12194485559957
2015-02-03,308.875,307.9629902732874
2015-02-04,308.965,307.8633036454792
2015-02-05,306.835,307.81439779416314
2015-02-06,306.03,307.7116960112631
2015-02-09,308.015,307.4281133527978
2015-02-10,308.725,307.2948810505093
2015-02-11,309.26,307.22850140570273
2015-02-12,305.885,307.22043504012817
2015-02-13,305.135,307.16591188962116
2015-02-16,307.035,307.06685432286605
2015-02-17,307.83,307.00643643060016
2015-02-18,306.105,307.017202450675
2015-02-19,305.53,307.08965794973614
2015-02-20,305.19,307.1179901821316
2015-02-23,305.58,307.2701305333854
2015-02-24,305.385,307.29035506519347
2015-02-25,304.72,307.37821796462
2015-02-26,302.665,307.5230586597868
2015-02-27,303.025,307.6179500162748
2015-03-02,304.805,307.9248484455358
2015-03-03,306.48,307.978880043101
2015-03-04,306.41,308.09056715714917
2015-03-05,305.77,308.248803943284
2015-03-06,305.28,308.3463705310452
2015-03-09,305.555,308.5964163440247
2015-03-10,307.355,308.61048076204014
2015-03-11,303.195,308.67238311998597
2015-03-12,304.09,308.7716491386299
2015-03-13,305.665,308.8018213406949
2015-03-16,303.36,308.8084459391424
2015-03-17,304.13,308.7311753054755
2015-03-18,303.165,308.6985852535562
2015-03-19,303.5,308.70142519197987
2015-03-20,303.295,308.63447445087684
2015-03-23,303.545,308.35771733189705
2015-03-24,299.225,308.19251146022447
2015-03-25,299.135,308.07702505449777
2015-03-26,299.79,308.0029485504913
2015-03-27,300.205,307.8659011233937
2015-03-30,299.35,307.4264478362703
2015-03-31,300.425,307.2244759646092
2015-04-01,298.755,307.08143071942686
2015-04-02,299.995,306.98908823240095
2015-04-03,299.03,306.84302289125867
2015-04-06,299.085,306.429698960243
2015-04-07,298.365,306.25282688073713
2015-04-08,296.58,306.1421552372397
2015-04-09,298.485,306.08877912564316
2015-04-10,297.095,305.9875237252794
2015-04-13,296.85,305.7354617636559
2015-04-14,296.655,305.6183972865033
2015-04-15,300.265,305.5690905625695
2015-04-16,301.86,305.5777694009551
2015-04-17,301.04,305.53841964958565
2015-04-20,298.205,305.4634514480937
2015-04-21,298.85,305.40026211052617
2015-04-22,300.405,305.4012888208186
2015-04-23,300.155,305.45630171082746
2015-04-24,303.44,305.45891594823473
2015-04-27,300.065,305.48126257306126
2015-04-28,300.925,305.4406506266695
2015-04-29,302.38,305.45937501986094
2015-04-30,303.585,305.527359172632
2015-05-01,303.765,305.53844556925765
2015-05-04,303.53,305.56244087025084
2015-05-05,303.62,305.5560937179605
2015-05-06,305.775,305.6065504330361
2015-05-07,303.35,305.7042281795792
2015-05-08,302.395,305.7434731844523
2015-05-11,304.945,305.8477133401494
2015-05-12,306.92,305.82797438759883
2015-05-13,307.875,305.8658371832511
2015-05-14,306.52,305.9520898857173
2015-05-15,306.435,305.98140257918544
2015-05-18,308.925,306.0672517855461
2015-05-19,305.85,306.0457226238347
2015-05-20,307.04,306.08409342499647
2015-05-21,307.795,306.17314722917706
2015-05-22,307.155,306.2074982233516
2015-05-25,307.685,306.3206595107694
2015-05-26,309.29,306.3117083180981
2015-05-27,309.1,306.36402909936487
2015-05-28,309.29,306.46815904760916
2015-05-29,309.18,306.5184585629668
2015-06-01,308.585,306.68218663547145
2015-06-02,312.125,306.6902124597036
2015-06-03,312.79,306.7592229291958
2015-06-04,311.53,306.8795821760027
2015-06-05,311.93,306.94550545919964
2015-06-08,313.84,307.15146177668754
2015-06-09,312.97,307.1718235813925
2015-06-10,312.36,307.25226929933825
2015-06-11,311.025,307.3831772234903
2015-06-12,312.335,307.45879239067955
2015-06-15,312.37,307.6891025920762
2015-06-16,311.59,307.7161477875015
2015-06-17,311.27,307.80260850102206
2015-06-18,312.355,307.9388681253317
2015-06-19,313.215,308.0191537248412
2015-06-22,310.745,308.25878641172756
2015-06-23,309.72,308.2870202002952
2015-06-24,311.14,308.3734525657322
2015-06-25,312.39,308.50826746275635
2015-06-26,312.195,308.58546701692575
2015-06-29,315.745,308.8034763918405
2015-06-30,315.1,308.81950189570057
2015-07-01,313.945,308.8907960361526
2015-07-02,315.035,309.0073106517548
2015-07-03,314.68,309.0628469625181
2015-07-06,316.31,309.19435946204123
2015-07-07,316.905,309.17423323573337
2015-07-08,318.07,309.20581618943874
2015-07-09,315.555,309.27923959568096
2015-07-10,312.115,309.2885700163216
2015-07-13,310.96,309.2667473446963
2015-07-14,310.825,309.19235541650227
2015-07-15,309.61,309.16916980554015
2015-07-16,309.365,309.1880692095358
2015-07-17,309.06,309.14392150229946
2015-07-20,310.02,308.9764717312547
2015-07-21,307.95,308.86137911951107
2015-07-22,308.045,308.8028366753026
2015-07-23,310.74,308.7925205077887
2015-07-24,311.695,308.72603243147984
2015-07-27,310.32,308.53883134902884
2015-07-28,309.33,308.43436623342905
2015-07-29,309.3,308.3954612361372
2015-07-30,308.725,308.41381930226953
2015-07-31,307.3,308.3849156808421
2015-08-03,307.47,308.36032756054476
2015-08-04,309.94,308.3247266828116
2015-08-05,309.57,308.3606815538155
2015-08-06,311.135,308.4589062529892
2015-08-07,310.815,308.51378356145284
2015-08-10,311.4,308.7519646402826
2015-08-11,311.69,308.80352250081626
2015-08-12,311.075,308.9242761806248
2015-08-13,309.845,309.1036915697585
2015-08-14,310.585,309.23496428390257
2015-08-17,309.275,309.66310100824535
2015-08-18,309.15,309.76203396917566
2015-08-19,310.34,309.92113038689075
2015-08-20,312.19,310.12947249995653
2015-08-21,314.855,310.28005361585986
2015-08-24,313.385,310.7091589377955
2015-08-25,314.595,310.7905865374078
2015-08-26,316.185,310.9242667926872
2015-08-27,314.795,311.10011093070204
2015-08-28,314.155,311.2120675500563
2015-08-31,313.6,311.49951220615065
2015-09-01,314.475,311.5290764333097
2015-09-02,313.495,311.6106006793428
2015-09-03,312.78,311.7351867550469
2015-09-04,313.88,311.79791772178385
2015-09-07,314.31,311.9598561714898
2015-09-08,313.795,311.9576905268321
2015-09-09,315.005,312.0135270870615
2015-09-10,315.24,312.11881239430403
2015-09-11,313.515,312.168797027189
2015-09-14,313.795,312.33082001228695
2015-09-15,312.27,312.3402634960289
2015-09-16,311.83,312.4125094158818
2015-09-17,310.205,312.53820649387353
2015-09-18,310.785,312.6116995703198
2015-09-21,310.515,312.8526601712723
2015-09-22,311.47,312.8876459039366
2015-09-23,312.43,312.9832655173015
2015-09-24,314.105,313.1291576441502
2015-09-25,314.98,313.21873376306854
2015-09-28,315.315,313.4755730239331
2015-09-29,313.755,313.5031756191508
2015-09-30,313.53,313.5845229898457
2015-10-01,312.915,313.70917840325933
2015-10-02,311.86,313.7706538236848
2015-10-05,312.405,313.90558372319134
2015-10-06,310.98,313.882002483876
2015-10-07,312.23,313.9082358825109
2015-10-08,311.63,313.97482407672095
2015-10-09,311.44,313.97633852977685
2015-10-12,309.86,313.9313196147472
2015-10-13,311.595,313.85154447858247
2015-10-14,309.815,313.82531195626984
2015-10-15,309.39,313.8441642023211
2015-10-16,310.065,313.803575617643
2015-10-19,310.09,313.6731691829207
2015-10-20,310.54,313.5802018130238
2015-10-21,311.635,313.54881673412467
2015-10-22,310.31,313.5705410464389
2015-10-23,311.895,313.54066221953485
2015-10-26,311.605,313.48510554454333
2015-10-27,311.88,313.4291633266833
2015-10-28,311.325,313.4394505003911
2015-10-29,310.235,313.50651692699256
2015-10-30,310.62,313.52460947039685
2015-11-02,312.92,313.61790747993746
2015-11-03,313.32,313.60965194907294
2015-11-04,314.485,313.6649730387582
2015-11-05,313.595,313.77351741149675
2015-11-06,314.775,313.82872944076155
2015-11-09,313.69,314.0010460943443
2015-11-10,312.39,314.00697701156764
2015-11-11,311.82,314.0700887449054
2015-11-12,312.575,314.18005994481746
2015-11-13,312.4,314.2305112753011
2015-11-16,311.81,314.35515789778356
2015-11-17,310.985,314.3358822309256
2015-11-18,310.365,314.3702618956568
2015-11-19,310.18,314.4487515955225
2015-11-20,310.7,314.46578369853967
2015-11-23,311.855,314.4867563995457
2015-11-24,312.235,314.43440909022445
2015-11-25,312.205,314.4376510267978
2015-11-26,312.22,314.4875435796086
2015-11-27,311.91,314.4790349883445
2015-11-30,310.84,314.44533188476606
2015-12-01,312.375,314.3827250397657
2015-12-02,310.345,314.37973605733623
2015-12-03,313.295,314.42729253413177
2015-12-04,312.645,314.42011097212
2015-12-07,312.93,314.4088076860589
2015-12-08,313.95,314.35829922303134
2015-12-09,316.18,314.368862728325
2015-12-10,317.46,314.4308777214832
2015-12-11,317.705,314.4056915286972
2015-12-14,317.175,314.3374279390726
2015-12-15,316.33,314.2654618879199
2015-12-16,315.94,314.25273487228236
2015-12-17,316.74,314.289374247168
2015-12-18,314.63,314.2693770803141
2015-12-21,313.63,314.2026050711066
2015-12-22,313.79,314.12665960537737
2015-12-23,314.59,314.1079997160683
2015-12-24,316.565,314.1370134436383
2015-12-25,316.105,314.10800405095796
2015-12-28,313.82,314.0093619773576
2015-12-29,312.86,313.9223933561864
2015-12-30,313.505,313.893094196258
2015-12-31,315.535,313.9121629454277
2016-01-01,315.515,313.8741706010154
2016-01-04,314.675,313.7561990325311
2016-01-05,313.345,313.66562051131245
2016-01-06,314.695,313.63410100893003
2016-01-07,315.065,313.65221730062467
2016-01-08,316.94,313.6143520610184
2016-01-11,317.57,313.5004893472949
2016-01-12,316.37,313.41138038915517
2016-01-13,316.0,313.38073535912184
2016-01-14,314.965,313.39872676349813
2016-01-15,315.395,313.35934102200036
2016-01-18,315.35,313.2289991960548
2016-01-19,315.125,313.1294779637539
2016-01-20,314.805,313.0856479436171
2016-01-21,314.455,313.0876116391183
2016-01-22,311.815,313.02937502432366
2016-01-25,312.295,312.8271662744752
2016-01-26,312.175,312.6996077026054
2016-01-27,314.095,312.626442213658
2016-01-28,313.55,312.59834369342286
2016-01-29,311.375,312.50996012052445
2016-02-01,310.355,312.2240082888111
2016-02-02,312.01,312.07332516569784
2016-02-03,311.41,311.9807268766295
2016-02-04,310.57,311.9376386584674
2016-02-05,309.385,311.8394164688803
2016-02-08,311.01,311.5609175762682
2016-02-09,312.015,311.42661141374145
2016-02-10,311.415,311.35784731053417
2016-02-11,311.23,311.34616933706354
2016-02-12,310.17,311.28691608586894
2016-02-15,309.485,311.16838891255384
2016-02-16,310.82,311.10029812704585
2016-02-17,310.395,311.10312814869735
2016-02-18,310.125,311.1675987877224
2016-02-19,308.69,311.18811796025267
2016-02-22,307.15,311.3200717332855
2016-02-23,307.98,311.33536993459063
2016-02-24,309.83,311.4195424439201
2016-02-25,311.4,311.5621072483146
2016-02-26,311.675,311.6562963780816
2016-02-29,310.065,311.97177460399706
2016-03-01,309.515,312.0325126338485
2016-03-02,310.725,312.1529011720379
2016-03-03,309.865,312.3218334569185
2016-03-04,308.665,312.43205921816894
2016-03-07,310.185,312.7311335395108
2016-03-08,309.88,312.7648479407896
2016-03-09,309.295,312.8478059862755
2016-03-10,311.41,312.9693540642255
2016-03-11,309.88,313.0228389922959
2016-03-14,310.065,313.1034517465135
2016-03-15,310.735,313.0514476312768
2016-03-16,311.4,313.0440478029752
2016-03-17,310.71,313.07177902373155
2016-03-18,310.06,313.0292055235072
2016-03-21,310.8,312.8205220890447
2016-03-22,311.825,312.67574149839885
2016-03-23,313.06,312.57930445521737
2016-03-24,313.915,312.5227876844624
2016-03-25,313.7,312.40171988251393
2016-03-28,313.39,312.00018266371023
2016-03-29,313.565,311.80744973014424
2016-03-30,314.685,311.6719738120218
2016-03-31,313.935,311.5855832177152
2016-04-01,313.435,311.44392537625913
2016-04-04,312.2,311.0355637040104
2016-04-05,313.215,310.85800498713735
2016-04-06,312.31,310.7457132107443
2016-04-07,312.41,310.68993866365525
2016-04-08,312.62,310.5856668045814
2016-04-11,311.81,310.32247177711366
2016-04-12,311.27,310.2015327499933
2016-04-13,310.9,310.1485216760638
2016-04-14,311.395,310.15380484136557
2016-04-15,311.04,310.11149541746244
2016-04-18,311.02,310.0313380213163
2016-04-19,309.81,309.9679321176176
2016-04-20,308.85,309.9696002845409
2016-04-21,309.945,310.0261485346944
2016-04-22,310.495,310.03121121549265
2016-04-25,311.725,310.06633207037265
2016-04-26,311.385,310.031696296712
2016-04-27,311.415,310.0571764653922
2016-04-28,311.555,310.13263098837865
2016-04-29,312.095,310.1518280035707
2016-05-02,311.175,310.20315053225494
2016-05-03,312.265,310.1663030491342
2016-05-04,313.185,310.1864514742141
2016-05-05,312.685,310.25392110367414
2016-05-06,314.44,310.2629697261533
2016-05-09,315.745,310.2758903930852
2016-05-10,314.535,310.22523826226177
2016-05-11,315.745,310.23185839971
2016-05-12,315.225,310.28649812984224
2016-05-13,315.555,310.2837972031888
2016-05-16,315.28,310.27105641537014
2016-05-17,315.1,310.2158165064343
2016-05-18,316.67,310.22007734972857
2016-05-19,316.575,310.27464894988617
2016-05-20,314.97,310.2741791720804
2016-05-23,317.5,310.28125826371826
2016-05-24,315.29,310.2365592458172
2016-05-25,314.18,310.25301825200125
2016-05-26,313.98,310.3212194110144
2016-05-27,314.11,310.3355678398684
2016-05-30,314.345,310.39170211470434
2016-05-31,313.71,310.3640576164872
2016-06-01,313.77,310.39753538839466
2016-06-02,312.685,310.48251533476525
2016-06-03,312.465,310.51322289084254
2016-06-06,310.925,310.61453978543676
2016-06-07,310.505,310.6003458857366
2016-06-08,310.37,310.64638475299483
2016-06-09,311.04,310.7430245203303
2016-06-10,312.065,310.78450012943637
2016-06-13,313.055,310.9130870787357
2016-06-14,314.08,310.90644665287664
2016-06-15,314.24,310.95933906820494
2016-06-16,314.245,311.0621596493171
2016-06-17,314.29,311.1091534920125
2016-06-20,313.16,311.25006792491513
2016-06-21,314.725,311.24590146389426
2016-06-22,314.405,311.300258902248
2016-06-23,314.225,311.40337298059814
2016-06-24,317.69,311.4492963583496
2016-06-27,318.35,311.5765225526609
2016-06-28,316.82,311.56345271278775
2016-06-29,316.995,311.6062953973892
2016-06-30,315.715,311.69502649107625
2016-07-01,316.88,311.72346033055186
2016-07-04,317.05,311.77768622580084
2016-07-05,316.78,311.7330420502634
2016-07-06,316.325,311.74064119355904
2016-07-07,315.275,311.79053742460513
2016-07-08,314.235,311.77670359123624
2016-07-11,313.435,311.6864042786098
2016-07-12,313.905,311.589073913308
2016-07-13,313.94,311.5426424394984
2016-07-14,314.365,311.5378281185638
2016-07-15,315.625,311.4693359128218
2016-07-18,314.64,311.22347081664327
2016-07-19,315.385,311.07994810320724
2016-07-20,314.75,310.9916102617644
2016-07-21,314.09,310.9479327337347
2016-07-22,313.5,310.8465244647642
2016-07-25,312.29,310.5447070913745
2016-07-26,313.25,310.3987175324163
2016-07-27,313.395,310.31668277334364
2016-07-28,311.625,310.29038180259585
2016-07-29,311.41,310.21539437191143
2016-08-01,310.85,310.04544768053086
2016-08-02,311.425,309.9596217520609
2016-08-03,310.75,309.94481157829875
2016-08-04,311.08,309.9919598404532
2016-08-05,310.345,309.9956860335637
2016-08-08,311.34,310.08235779485256
2016-08-09,310.755,310.0848330660302
2016-08-10,310.65,310.1575718211303
2016-08-11,310.07,310.2902277277656
2016-08-12,309.79,310.3761607443353
2016-08-15,309.565,310.67802033778474
2016-08-16,309.755,310.73835857895887
2016-08-17,311.01,310.86065003249723
2016-08-18,310.27,311.0339496731605
2016-08-19,310.435,311.15118956705504
2016-08-22,310.41,311.4893915934905
2016-08-23,310.13,311.5430558420027
2016-08-24,309.435,311.64993250864825
2016-08-25,309.285,311.79972134457836
2016-08-26,308.785,311.88614873841357
2016-08-29,308.435,312.09788670164414
2016-08-30,309.63,312.10176915749497
2016-08-31,309.805,312.15704564657756
2016-09-01,309.675,312.25463841117335
2016-09-02,310.33,312.2894742549032
2016-09-05,310.08,312.36117207125443
2016-09-06,309.79,312.3265155168612
2016-09-07,308.495,312.34862564232355
2016-09-08,308.525,312.41898104810116
2016-09-09,309.495,312.4328966924912
2016-09-12,309.625,312.48096277104025
2016-09-13,310.145,312.4509912111932
2016-09-14,309.9,312.483400432978
2016-09-15,309.815,312.5690352377909
2016-09-16,308.185,312.60244313220005
2016-09-19,308.815,312.7250271594016
2016-09-20,308.975,312.7218131761314
2016-09-21,308.23,312.7801424082476
2016-09-22,305.91,312.8897901826289
2016-09-23,305.895,312.94427871275764
2016-09-26,307.11,313.1034584340822
2016-09-27,307.785,313.101103404763
2016-09-28,307.785,313.1537395802063
2016-09-29,308.72,313.25085129865056
2016-09-30,308.105,313.2858416856917
2016-10-03,307.975,313.3461894918815
2016-10-04,307.395,313.29877387331493
2016-10-05,304.97,313.30134946490284
2016-10-06,304.635,313.34424191635776
2016-10-07,304.67,313.3218068777671
2016-10-10,304.11,313.2013459978897
2016-10-11,304.935,313.09459836611467
2016-10-12,305.575,313.04021403443016
2016-10-13,305.385,313.02961126275613
2016-10-14,306.005,312.95816888349304
2016-10-17,306.865,312.72631695943693
2016-10-18,306.83,312.5965700458487
2016-10-19,306.985,312.52700154015906
2016-10-20,307.365,312.5092309280917
2016-10-21,308.54,312.43866533247046
2016-10-24,308.59,312.2554359634193
2016-10-25,308.795,312.1556654092874
2016-10-26,309.05,312.12181726767056
2016-10-27,309.41,312.1446457470434
2016-10-28,309.755,312.1186002960085
2016-10-31,308.585,312.0819877225574
2016-11-01,308.04,312.03182768095667
2016-11-02,308.205,312.0461782938675
2016-11-03,306.97,312.1147920864191
2016-11-04,305.985,312.13119304657533
2016-11-07,305.48,312.1941741629994
2016-11-08,305.12,312.16601334450496
2016-11-09,305.7,312.19613695677026
2016-11-10,307.715,312.2741431100462
2016-11-11,309.85,312.2935508496687
2016-11-14,310.785,312.32932974596935
2016-11-15,309.83,312.28137268277504
2016-11-16,310.09,312.28728617543845
2016-11-17,309.92,312.3373707300467
2016-11-18,308.65,312.3259092627595
2016-11-21,309.045,312.25952059713944
2016-11-22,308.555,312.17704514205116
2016-11-23,310.66,312.1495077700448
2016-11-24,310.55,312.167910955881
2016-11-25,310.145,312.1271650939595
2016-11-28,311.15,311.9922006665362
2016-11-29,311.75,311.8944032882362
2016-11-30,312.705,311.85559057586363
2016-12-01,314.28,311.8667642138472
2016-12-02,313.45,311.82272661943796
2016-12-05,313.79,311.6989916624781
2016-12-06,312.79,311.6107274200356
2016-12-07,313.155,311.5835652239766
2016-12-08,314.415,311.6079789328354
2016-12-09,315.54,311.57822488919203
2016-12-12,314.42,311.49820599820197
2016-12-13,314.115,311.42313193648835
2016-12-14,313.965,311.40774537250326
2016-12-15,312.535,311.44217661535515
2016-12-16,313.01,311.42041081401726
2016-12-19,311.55,311.3506500584897
2016-12-20,311.07,311.2743183209346
2016-12-21,310.535,311.25547505701917
2016-12-22,310.56,311.2844393776951
2016-12-23,309.355,311.25544399689954
2016-12-26,309.095,311.1565477507558
2016-12-27,308.635,311.0691964016301
2016-12-28,309.215,311.03928647054914
2016-12-29,310.545,311.0574850164214
2016-12-30,309.17,311.0183441396618
2017-01-02,309.54,310.89526809733275
2017-01-03,309.41,310.802505619133
2017-01-04,308.12,310.7686275531337
2017-01-05,308.095,310.78426707826065
2017-01-06,307.29,310.7438719040183
2017-01-09,308.15,310.62283442268796
2017-01-10,309.085,310.53172750318515
2017-01-11,307.855,310.499405019631
2017-01-12,307.31,310.51610568935126
2017-01-13,307.825,310.4758731743432
2017-01-16,307.8,310.3460446890322
2017-01-17,307.345,310.2477683080466
2017-01-18,307.795,310.2057059500847
2017-01-19,308.725,310.20992472854607
2017-01-20,309.66,310.15437695157283
2017-01-23,310.435,309.9620389757292
2017-01-24,310.425,309.83802745969757
2017-01-25,309.895,309.76833228939586
2017-01-26,311.04,309.74348956538324
2017-01-27,311.35,309.6580036341268
2017-01-30,310.2,309.37713933877524
2017-01-31,310.0,309.22648169872537
2017-02-01,309.425,309.1328597853024
2017-02-02,309.24,309.08758958923187
2017-02-03,309.935,308.98593480819267
2017-02-06,309.835,308.6890197917554
2017-02-07,309.06,308.54578054242506
2017-02-08,308.925,308.46670517688455
2017-02-09,308.16,308.4433885342064
2017-02-10,308.17,308.37124619540776
2017-02-13,308.35,308.20769312975574
2017-02-14,307.985,308.1229688421976
2017-02-15,308.23,308.1086490713144
2017-02-16,307.45,308.155654690913
2017-02-17,308.71,308.15860567262797
2017-02-20,308.015,308.23944380915225
2017-02-21,307.735,308.23897120581216
2017-02-22,307.9,308.30836323001137
2017-02-23,308.9,308.43733618365377
2017-02-24,308.34,308.5193050223881
2017-02-27,307.56,308.80788443017315
2017-02-28,308.21,308.85917458105394
2017-03-01,307.545,308.9720698948771
2017-03-02,309.605,309.13549955289227
2017-03-03,309.25,309.2422197658906
2017-03-06,310.07,309.54238467549044
2017-03-07,310.205,309.5800652561113
2017-03-08,311.08,309.66859181216756
2017-03-09,311.71,309.79715602458856
2017-03-10,313.06,309.85892994782034
2017-03-13,312.2,309.9700612427923
2017-03-14,311.22,309.9293955665267
2017-03-15,309.8,309.9335417386869
2017-03-16,309.72,309.9727991206862
2017-03-17,308.49,309.94150792128363
2017-03-20,308.315,309.7630878669762
2017-03-21,308.545,309.6265549013208
2017-03-22,308.635,309.53716250549274
2017-03-23,309.115,309.486346389063
2017-03-24,310.55,309.369515902083
2017-03-27,308.875,308.9710666905545
2017-03-28,309.865,308.7759948179871
2017-03-29,309.73,308.63647657785106
2017-03-30,308.76,308.5443644376765
2017-03-31,308.67,308.3953525557779
2017-04-03,308.59,307.95590974489687
2017-04-04,309.75,307.7653332972376
2017-04-05,310.645,307.6389074287952
2017-04-06,310.73,307.5680275972853
2017-04-07,309.95,307.4478327737206
2017-04-10,311.175,307.13356832870585
2017-04-11,311.925,306.9950464825145
2017-04-12,312.355,306.92443684732405
2017-04-13,312.85,306.9122555013436
2017-04-14,312.845,306.852756601038
2017-04-17,313.725,306.72392034928964
2017-04-18,313.645,306.6455970990648
2017-04-19,313.39,306.6331375355447
2017-04-20,313.25,306.6764044844904
2017-04-21,312.765,306.66907237050725
2017-04-24,311.4,306.6724794230532
2017-04-25,311.77,306.62906653600277
2017-04-26,312.63,306.6466148392739
2017-04-27,311.63,306.71493169739784
2017-04-28,312.96,306.72772283621254
2017-05-01,311.9,306.7634584119131
2017-05-02,312.145,306.72233934105316
2017-05-03,311.88,306.73852525759617
2017-05-04,312.34,306.8022477238081
2017-05-05,311.68,306.80767206638933
2017-05-08,311.31,306.8095873307327
2017-05-09,311.855,306.7549614639811
2017-05-10,310.6,306.75734363925
2017-05-11,310.26,306.8074277408934
2017-05-12,309.93,306.79981010524676
2017-05-15,308.955,306.7698758686955
2017-05-16,309.055,306.70805058217644
2017-05-17,309.065,306.7053042282354
2017-05-18,310.03,306.7524638597748
2017-05-19,308.53,306.7442024516488
2017-05-22,308.43,306.7259775738358
2017-05-23,308.575,306.6723410884203
2017-05-24,307.98,306.67968866851334
2017-05-25,307.38,306.73865250487034
2017-05-26,307.795,306.74368502753236
2017-05-29,307.98,306.7718378570529
2017-05-30,307.895,306.73498233289655
2017-05-31,308.255,306.7593589390923
2017-06-01,307.935,306.8353705070431
2017-06-02,307.465,306.8572596721845
2017-06-05,307.465,306.9331105208323
2017-06-06,308.155,306.9107627204138
2017-06-07,308.54,306.94880761037683
2017-06-08,307.885,307.0376046706171
2017-06-09,307.64,307.0713788451645
2017-06-12,307.47,307.17761268862023
2017-06-13,306.26,307.1637485563635
2017-06-14,306.04,307.2095276306854
2017-06-15,308.125,307.3053501227242
2017-06-16,307.725,307.34547158802883
2017-06-19,308.09,307.46671914874827
2017-06-20,309.215,307.4564099508255
2017-06-21,309.275,307.50489352024186
2017-06-22,309.28,307.6024472944615
2017-06-23,309.65,307.6431720588906
2017-06-26,309.38,307.7574761661492
2017-06-27,310.095,307.74115410934684
2017-06-28,309.27,307.7813457746538
2017-06-29,309.67,307.86806222478725
2017-06-30,308.78,307.89514430010024
2017-07-03,309.015,307.94938993807926
2017-07-04,308.095,307.9060767662063
2017-07-05,308.905,307.9156146794622
2017-07-06,308.235,307.968000614889
2017-07-07,307.995,307.9571340367259
2017-07-10,308.06,307.8776272995182
2017-07-11,307.695,307.7841262271077
2017-07-12,306.945,307.7414091128912
2017-07-13,306.61,307.74004108861914
2017-07-14,305.935,307.67456778081015
2017-07-17,306.755,307.4335721504091
2017-07-18,305.94,307.28974914290086
2017-07-19,306.08,307.1999040763147
2017-07-20,305.33,307.1554772634676
2017-07-21,305.275,307.05187227188793
2017-07-24,305.245,306.73397696680223
2017-07-25,305.635,306.57931984022264
2017-07-26,304.875,306.48695803023395
2017-07-27,305.425,306.4487102114218
2017-07-28,304.74,306.360224944028
2017-07-31,304.18,306.1415898284576
2017-08-01,303.51,306.03730360891086
2017-08-02,303.145,306.0032253206564
2017-08-03,303.79,306.03051010204916
2017-08-04,304.65,306.01400333814735
2017-08-07,304.15,306.0401292958484
2017-08-08,304.365,306.0232683638934
2017-08-09,305.545,306.0774769154518
2017-08-10,305.755,306.1926201278427
2017-08-11,304.64,306.26225099904525
2017-08-14,304.22,306.5240394726518
2017-08-15,304.315,306.57434781512274
2017-08-16,304.485,306.68838448901425
2017-08-17,303.945,306.85522051809966
2017-08-18,303.665,306.9677693325092
2017-08-21,303.23,307.3018418723143
2017-08-22,303.0,307.35705742478916
2017-08-23,302.67,307.4666870634629
2017-08-24,304.12,307.6202392511494
2017-08-25,304.335,307.71123235284375
2017-08-28,304.41,307.93925214221207
2017-08-29,305.765,307.9486664448879
2017-08-30,305.83,308.0091598309027
2017-08-31,305.79,308.1114515783816
2017-09-01,305.655,308.15028370663475
2017-09-04,306.065,308.2282627349462
2017-09-05,306.12,308.1934414350839
2017-09-06,306.37,308.2141582233041
2017-09-07,305.67,308.2818819455558
2017-09-08,306.51,308.2919513395367
2017-09-11,306.475,308.3219082956116
2017-09-12,307.025,308.28409391537946
2017-09-13,307.985,308.30801047295654
2017-09-14,308.615,308.3846835637521
2017-09-15,309.16,308.40885433135566
2017-09-18,309.48,308.50409781254166
2017-09-19,308.21,308.4925610566277
2017-09-20,308.72,308.54327489606146
2017-09-21,310.015,308.646178782358
2017-09-22,309.94,308.6949375862371
2017-09-25,310.35,308.8440450626781
2017-09-26,311.25,308.8408993966635
2017-09-27,311.55,308.8940452793458
2017-09-28,310.95,308.9929279640003
2017-09-29,311.82,309.03087943755156
2017-10-02,312.19,309.10609822817906
2017-10-03,312.11,309.0651236818558
2017-10-04,311.945,309.07457545776566
2017-10-05,311.875,309.12457348868435
2017-10-06,312.125,309.1092600437993
2017-10-09,311.665,309.22088686959466
2017-10-10,310.775,309.1901386192212
2017-10-11,309.28,309.2107647046157
2017-10-12,308.765,309.27402812015237
2017-10-13,308.17,309.27517713643704
2017-10-16,307.755,309.25257337746
2017-10-17,308.04,309.18959686325593
2017-10-18,308.16,309.18532129185564
2017-10-19,307.725,309.231421188455
2017-10-20,307.97,309.22338884705863
2017-10-23,308.01,309.22098857814785
2017-10-24,309.925,309.179766281835
2017-10-25,310.02,309.2039087363801
2017-10-26,310.73,309.28437002605114
2017-10-27,310.255,309.3158036474542
2017-10-30,311.005,309.4527097612986
2017-10-31,311.38,309.4613738291542
2017-11-01,310.975,309.53531636739535
2017-11-02,310.915,309.66442576573735
2017-11-03,310.785,309.7423381587339
2017-11-06,310.89,309.99667468167297
2017-11-07,311.63,310.0346761159091
2017-11-08,311.77,310.1321327319828
2017-11-09,311.83,310.2785920302953
2017-11-10,311.915,310.36749821030946
2017-11-13,311.775,310.6169872242452
2017-11-14,311.8,310.64157235927837
2017-11-15,312.255,310.7204368647046
2017-11-16,311.88,310.8437265033365
